BillNo,Sn,ArriveDate,RecordDate
QZ0019308,0,961119,961130
QZ0019309,0,961119,961130
QZ0019310,0,961120,961212
QZ0019311,0,961121,961226
QZ0019312,0,961120,961204
QZ0019313,0,961121,961206
QZ0019314,0,961119,961130
QZ0019315,0,961121,961226
QZ0019316,0,970119,961210
QZ0019317,0,961119,961130
QZ0019318,0,961119,961212
QZ0019319,0,970119,961210
QZ0019320,0,961121,961226
QZ0019321,0,961121,961226
QZ0019322,0,970119,961210
QZ0019323,0,961119,961130
QZ0019324,0,961120,961210
QZ0019325,0,961120,961210
QZ0019326,0,961120,961204
QZ0019327,0,961119,961130
QZ0019328,0,961119,961130
QZ0019329,0,961120,961204
QZ0019330,0,961120,961210
QZ0019331,0,961120,961210
QZ0019332,0,961121,961226
QZ0019335,0,961120,961204
QZ0019336,0,961121,961226
QZ0019337,0,961121,961226
QZ0019338,0,961121,961226
QZ0019339,0,961121,961226
QZ0019340,0,961121,961226
QZ0019341,0,961121,961226
QZ0019342,0,961121,961226
QZ0019343,0,961121,961226
QZ0019344,0,961121,961226
QZ0019345,0,961121,961206
QZ0019346,0,961121,961206
QZ0019347,0,961121,961206
QZ0019348,0,961121,961206
QZ0019349,0,961121,961206
QZ0019350,0,961120,961204
QZ0019351,0,961119,961130
QZ0019352,0,961119,961130
QZ0019353,0,961119,961130
QZ0019354,0,961119,961130
QZ0019355,0,961119,961130
QZ0019356,0,961121,961226
QZ0019357,0,961120,961210
QZ0019358,0,961120,961210
QZ0019359,0,961117,961126
QZ0019360,0,961121,961226
QZ0019361,0,961119,961130
QZ0019362,0,970119,961210
QZ0019363,0,970119,961210
QZ0019364,0,970119,961210
QZ0019365,0,970119,961210
QZ0019366,0,970119,961210
QZ0019367,0,970119,961210
QZ0019368,0,970119,961210
QZ0019369,0,970119,961210
QZ0019370,0,970119,961210
QZ0019371,0,970119,961210
QZ0019372,0,970119,961210
QZ0019373,0,970119,961210
QZ0019374,0,970119,961210
QZ0019375,0,970119,961210
QZ0019376,0,970119,961210
QZ0019377,0,970119,961210
QZ0019378,0,970119,961210
QZ0019379,0,970119,961210
QZ0019380,0,970119,961210
QZ0019381,0,970119,961210
QZ0019382,0,970119,961210
QZ0019383,0,970119,961210
QZ0019384,0,970119,961210
QZ0019385,0,970119,961210
QZ0019386,0,970119,961210
QZ0019387,0,970119,961210
QZ0019388,0,970119,961210
QZ0019389,0,970119,961210
QZ0019390,0,970119,961210
QZ0019391,0,970119,961210
QZ0019392,0,970119,961210
QZ0019393,0,970119,961210
QZ0019394,0,961120,961204
QZ0019395,0,961119,961130
QZ0019396,0,961119,961130
QZ0019397,0,961119,961130
QZ0019398,0,961119,961130
QZ0019399,0,961119,961130
QZ0019400,0,961119,961130
QZ0019401,0,961119,961130
QZ0019402,0,961119,961130
QZ0019403,0,961121,961226
QZ0019404,0,961121,961226
QZ0019405,0,961121,961226
QZ0019406,0,961119,961130
QZ0019407,0,961122,961212
QZ0019408,0,970119,961210
QZ0019409,0,961119,961130
QZ0019410,0,961119,961130
QZ0019411,0,961121,961206
QZ0019412,0,961119,961130
QZ0019413,0,961119,961130
QZ0019414,0,961119,961130
QZ0019415,0,970119,961210
QZ0019416,0,961121,961226
QZ0019417,0,961119,961130
QZ0019418,0,961119,961130
QZ0019419,0,970119,961210
QZ0019420,0,961120,961210
QZ0019421,0,961120,961204
QZ0019422,0,961119,961130
QZ0019423,0,961119,961130
QZ0019424,0,961119,961130
QZ0019425,0,961119,961130
QZ0019426,0,961119,961130
QZ0019427,0,961119,961130
QZ0019428,0,961119,961130
QZ0019430,0,961119,961130
QZ0019431,0,961119,961130
QZ0019432,0,970119,961210
QZ0019433,0,961119,961130
QZ0019434,0,961119,961130
QZ0019435,0,961119,961130
QZ0019436,0,961119,961130
QZ0019437,0,961119,961130
QZ0019438,0,961119,961130
QZ0019439,0,961119,961130
QZ0019440,0,961119,961130
QZ0019441,0,961119,961130
QZ0019442,0,961120,961204
QZ0019443,0,970119,961210
QZ0019444,0,961119,961130
QZ0019445,0,961121,961226
QZ0019446,0,961121,961226
QZ0019447,0,961121,961206
QZ0019448,0,961120,961210
QZ0019449,0,961119,961130
QZ0019450,0,961119,961130
QZ0019451,0,961121,961226
QZ0019452,0,961119,961130
QZ0019453,0,961119,961130
QZ0019454,0,961121,961226
QZ0019455,0,961119,961130
QZ0019456,0,961121,961226
QZ0019457,0,961121,961226
QZ0019458,0,961120,961204
QZ0019459,0,961120,961204
QZ0019460,0,961120,961204
QZ0019461,0,961120,961204
QZ0019462,0,961121,961226
QZ0019463,0,961119,961130
QZ0019464,0,970119,961210
QZ0019465,0,961119,961130
QZ0019466,0,961120,961210
QZ0019467,0,961121,961226
QZ0019468,0,961121,961226
QZ0019469,0,961121,961226
QZ0019470,0,961121,961226
QZ0019471,0,961121,961226
QZ0019472,0,961120,961204
QZ0019474,0,961121,961206
QZ0019475,0,961120,961204
QZ0019476,0,961119,961130
QZ0019477,0,970119,961210
QZ0019478,0,961119,961130
QZ0019479,0,961121,961206
QZ0019480,0,961119,961130
QZ0019481,0,961120,961204
QZ0019482,0,961119,961130
QZ0019483,0,961119,961130
QZ0019484,0,961119,961130
QZ0019485,0,961119,961130
QZ0019486,0,961119,961130
QZ0019487,0,961119,961130
QZ0019488,0,961119,961130
QZ0019489,0,961119,961130
QZ0019490,0,961122,961212
QZ0019493,0,961119,961130
QZ0019494,0,961121,961226
QZ0019495,0,961121,961226
QZ0019496,0,961119,961130
QZ0019497,0,961119,961130
QZ0019498,0,961119,961130
QZ0019499,0,961119,961130
QZ0019500,0,961119,961130
QZ0019501,0,961119,961130
QZ0019502,0,961119,961130
QZ0019503,0,961121,961226
QZ0019504,0,961121,961226
QZ0019505,0,961221,970114
QZ0019506,0,961121,961226
QZ0019507,0,961119,961130
QZ0019508,0,961119,961130
QZ0019509,0,961119,961130
QZ0019510,0,961120,961210
QZ0019511,0,961119,961130
QZ0019512,0,961119,961130
QZ0019513,0,961120,961204
QZ0019514,0,961119,961130
QZ0019515,0,961119,961130
QZ0019516,0,961119,961130
QZ0019517,0,970119,961210
QZ0019518,0,970119,961210
QZ0019519,0,970119,961210
QZ0019520,0,970119,961210
QZ0019521,0,970119,961210
QZ0019522,0,970119,961210
QZ0019523,0,970119,961210
QZ0019524,0,970119,961210
QZ0019525,0,970119,961210
QZ0019526,0,970119,961210
QZ0019527,0,970119,961210
QZ0019528,0,970119,961210
QZ0019529,0,970119,961210
QZ0019530,0,970119,961210
QZ0019531,0,961121,961206
QZ0019532,0,961120,961210
QZ0019533,0,961120,961210
QZ0019534,0,961120,961210
QZ0019535,0,961119,961130
QZ0019536,0,961130,961212
QZ0019537,0,961130,961212
QZ0019538,0,961204,961212
QZ0019539,0,961129,961204
QZ0019540,0,961129,961204
QZ0019541,0,961130,961204
QZ0019542,0,961130,961204
QZ0019543,0,961130,961212
QZ0019544,0,961203,961212
QZ0019545,0,961130,961212
QZ0019546,0,961129,961204
QZ0019547,0,961211,970110
QZ0019548,0,961129,961212
QZ0019549,0,961204,961212
QZ0019550,0,961203,961212
QZ0019551,0,961203,961212
QZ0019552,0,970119,961210
QZ0019553,0,961129,961204
QZ0019554,0,970119,961210
QZ0019555,0,961203,961212
QZ0019556,0,970119,961210
QZ0019557,0,961203,970111
QZ0019558,0,961203,961212
QZ0019559,0,961203,961212
QZ0019560,0,961129,961204
QZ0019561,0,961204,961212
QZ0019562,0,961129,961204
QZ0019563,0,961129,961204
QZ0019564,0,961129,961204
QZ0019565,0,961129,961204
QZ0019566,0,961129,961204
QZ0019567,0,961129,961204
QZ0019568,0,961129,961204
QZ0019569,0,961203,961212
QZ0019570,0,961130,961212
QZ0019571,0,961130,961212
QZ0019572,0,961130,961212
QZ0019573,0,961130,961212
QZ0019574,0,961130,961212
QZ0019575,0,961130,961212
QZ0019576,0,961130,961212
QZ0019577,0,961130,961212
QZ0019578,0,961130,961212
QZ0019579,0,961207,961212
QZ0019580,0,961130,961212
QZ0019581,0,961130,961212
QZ0019582,0,961129,961204
QZ0019583,0,970119,961210
QZ0019584,0,961129,961204
QZ0019585,0,961129,961204
QZ0019586,0,961129,961204
QZ0019587,0,961129,961204
QZ0019588,0,961129,961204
QZ0019589,0,991201,961212
QZ0019590,0,961203,970111
QZ0019591,0,961129,961212
QZ0019592,0,961203,961212
QZ0019593,0,961130,961204
QZ0019594,0,961130,961204
QZ0019595,0,961204,961212
QZ0019596,0,961129,961204
QZ0019597,0,961129,961204
QZ0019598,0,961130,961212
QZ0019599,0,961130,961212
QZ0019600,0,961130,961212
QZ0019601,0,961130,961212
QZ0019602,0,961129,961204
QZ0019603,0,961129,961204
QZ0019604,0,961129,961204
QZ0019605,0,961129,961204
QZ0019606,0,961129,961204
QZ0019607,0,961129,961204
QZ0019608,0,961129,961204
QZ0019609,0,961130,961212
QZ0019610,0,961130,961212
QZ0019611,0,961130,961212
QZ0019612,0,961129,961204
QZ0019613,0,961203,961212
QZ0019614,0,970119,961210
QZ0019615,0,961129,961204
QZ0019616,0,961129,961204
QZ0019617,0,961129,961204
QZ0019618,0,961129,961204
QZ0019619,0,961129,961204
QZ0019620,0,961129,961204
QZ0019621,0,961129,961204
QZ0019622,0,961129,961204
QZ0019623,0,961129,961204
QZ0019624,0,961203,961212
QZ0019625,0,961129,961204
QZ0019626,0,961203,961212
QZ0019627,0,961203,961212
QZ0019628,0,970119,961210
QZ0019629,0,961129,961204
QZ0019630,0,970119,961210
QZ0019631,0,961130,961212
QZ0019632,0,961203,961212
QZ0019633,0,961204,961212
QZ0019634,0,961129,961204
QZ0019635,0,961129,961204
QZ0019636,0,961203,961212
QZ0019637,0,961129,961212
QZ0019638,0,961129,961204
QZ0019639,0,961129,961204
QZ0019640,0,961203,961212
QZ0019641,0,961129,961204
QZ0019642,0,961130,961212
QZ0019643,0,961203,961212
QZ0019644,0,961204,961212
QZ0019645,0,961204,961212
QZ0019646,0,961203,961212
QZ0019647,0,961203,961212
QZ0019648,0,961130,961204
QZ0019649,0,961129,961204
QZ0019650,0,961129,961204
QZ0019651,0,961129,961204
QZ0019652,0,961129,961204
QZ0019653,0,961129,961204
QZ0019654,0,961129,961204
QZ0019655,0,961129,961204
QZ0019656,0,961129,961204
QZ0019657,0,961130,961212
QZ0019658,0,961130,961212
QZ0019659,0,961130,961212
QZ0019660,0,961203,961212
QZ0019661,0,961129,961204
QZ0019662,0,961129,961204
QZ0019663,0,961129,961204
QZ0019664,0,961203,961212
QZ0019665,0,961203,961212
QZ0019666,0,961203,961212
QZ0019667,0,961203,961212
QZ0019668,0,961203,970111
QZ0019669,0,961129,961204
QZ0019670,0,970119,961210
QZ0019671,0,970119,961210
QZ0019672,0,970119,961210
QZ0019673,0,961129,961204
QZ0019674,0,961129,961204
QZ0019675,0,961129,961204
QZ0019676,0,961130,961204
QZ0019677,0,961130,961212
QZ0019678,0,961130,961212
QZ0019679,0,961203,961212
QZ0019680,0,961205,961212
QZ0019681,0,961130,961212
QZ0019682,0,961130,961212
QZ0019683,0,961129,961204
QZ0019684,0,961130,961212
QZ0019685,0,961130,961212
QZ0019686,0,961203,961212
QZ0019687,0,961130,961212
QZ0019688,0,961201,961212
QZ0019689,0,961201,961212
QZ0019690,0,961130,961204
QZ0019691,0,961203,961212
QZ0019692,0,961203,961212
QZ0019693,0,961129,961204
QZ0019694,0,961129,961204
QZ0019695,0,961129,961204
QZ0019696,0,961203,961212
QZ0019697,0,970119,961210
QZ0019698,0,970119,961210
QZ0019699,0,970119,961210
QZ0019700,0,961129,961212
QZ0019701,0,961203,961212
QZ0019702,0,961203,961212
QZ0019703,0,961204,961212
QZ0019704,0,961204,961212
QZ0019705,0,961129,961204
QZ0019706,0,961130,961212
QZ0019707,0,961203,961212
QZ0019708,0,961129,961204
QZ0019709,0,961203,961212
QZ0019710,0,970119,961210
QZ0019711,0,961203,961212
QZ0019712,0,961203,961212
QZ0019713,0,961204,961212
QZ0019714,0,961204,961212
QZ0019715,0,961204,961212
QZ0019716,0,961203,961212
QZ0019717,0,961203,961212
QZ0019718,0,961203,961212
QZ0019719,0,961129,961204
QZ0019720,0,961129,961204
QZ0019721,0,961130,961212
QZ0019722,0,961129,961204
QZ0019723,0,961130,961212
QZ0019724,0,961203,970111
QZ0019725,0,961129,961204
QZ0019726,0,961130,961204
QZ0019727,0,970119,961210
QZ0019728,0,961129,961204
QZ0019729,0,961129,961204
QZ0019730,0,961130,961204
QZ0019731,0,961130,961212
QZ0019732,0,961129,961204
QZ0019733,0,961129,961204
QZ0019734,0,961130,961212
QZ0019735,0,961129,961212
QZ0019736,0,970119,961210
QZ0019737,0,961203,961212
QZ0019738,0,961130,970204
QZ0019739,0,961129,961204
QZ0019740,0,961130,961212
QZ0019741,0,961130,970110
QZ0019742,0,961129,961204
QZ0019743,0,961129,961204
QZ0019744,0,961129,961204
QZ0019745,0,961129,961204
QZ0019746,0,961201,961212
QZ0019747,0,961129,961204
QZ0019748,0,961203,961212
QZ0019749,0,961129,961204
QZ0019750,0,961203,961212
QZ0019751,0,961129,961204
QZ0019752,0,961203,961212
QZ0019753,0,961129,961204
QZ0019754,0,961129,961204
QZ0019755,0,961129,961204
QZ0019756,0,961129,961204
QZ0019757,0,961129,961204
QZ0019758,0,961203,961212
QZ0019759,0,961203,970111
QZ0019760,0,961129,961204
QZ0019761,0,961129,961204
QZ0019762,0,961129,961204
QZ0019763,0,961129,961204
QZ0019764,0,961129,961204
QZ0019765,0,961129,961204
QZ0019766,0,961129,961204
QZ0019767,0,961129,961204
QZ0019768,0,970119,961210
QZ0019769,0,970119,961210
QZ0019770,0,970119,961210
QZ0019771,0,961203,961212
QZ0019772,0,961203,961212
QZ0019773,0,970119,961210
QZ0019774,0,961130,961204
QZ0019775,0,961129,961204
QZ0019776,0,970119,961210
QZ0019777,0,970119,961210
QZ0019778,0,961203,961212
QZ0019779,0,961203,961212
QZ0019780,0,961203,961212
QZ0019781,0,961203,961212
QZ0019782,0,961129,961204
QZ0019783,0,961130,961212
QZ0019784,0,961130,961212
QZ0019785,0,961129,961204
QZ0019786,0,961129,961204
QZ0019787,0,961129,961204
QZ0019788,0,961129,961204
QZ0019789,0,961129,961204
QZ0019790,0,961129,961204
QZ0019791,0,961129,961204
QZ0019792,0,961129,961204
QZ0019793,0,961129,961204
QZ0019794,0,961129,961204
QZ0019795,0,961129,961204
QZ0019796,0,961129,961204
QZ0019797,0,961129,961204
QZ0019798,0,961129,961204
QZ0019799,0,961129,961204
QZ0019800,0,961129,961204
QZ0019801,0,961129,961204
QZ0019802,0,961129,961204
QZ0019803,0,970119,961210
QZ0019804,0,961203,961212
QZ0019805,0,961129,961204
QZ0019806,0,961211,970110
QZ0019807,0,961129,961204
QZ0019808,0,961203,961212
QZ0019809,0,961203,961212
QZ0019810,0,961207,961212
QZ0019811,0,961129,961204
QZ0019812,0,961129,961212
QZ0019813,0,961203,961212
QZ0019814,0,961203,961212
QZ0019815,0,961130,961212
QZ0019816,0,961130,961212
QZ0019817,0,961130,961212
QZ0019818,0,961130,961212
QZ0019819,0,961203,970111
QZ0019820,0,961203,970111
QZ0019821,0,961203,970111
QZ0019822,0,961129,961204
QZ0019823,0,961203,961212
QZ0019824,0,961203,961212
QZ0019825,0,961129,961204
QZ0019826,0,961129,961204
QZ0019827,0,961129,961204
QZ0019828,0,961129,961204
QZ0019829,0,961130,961204
QZ0019830,0,961130,961204
QZ0019831,0,961130,961204
QZ0019832,0,961130,961204
QZ0019833,0,961130,961204
QZ0019834,0,961130,961204
QZ0019835,0,961129,961212
QZ0019836,0,961130,961212
QZ0019837,0,961130,961212
QZ0019839,0,961129,961204
QZ0019840,0,961203,961212
QZ0019841,0,961203,961212
QZ0019842,0,961129,970110
QZ0019843,0,961129,970110
QZ0019844,0,961201,961212
QZ0019845,0,961129,961204
QZ0019846,0,961129,961204
QZ0019847,0,961130,961204
QZ0019848,0,961129,961204
QZ0019849,0,961203,961212
QZ0019850,0,961130,970204
QZ0019851,0,961130,961204
QZ0019852,0,961203,961212
QZ0019853,0,961203,961212
QZ0019854,0,961203,961212
QZ0019855,0,961129,961204
QZ0019856,0,961129,961204
QZ0019857,0,961129,961204
QZ0019858,0,961130,961204
QZ0019859,0,961130,961204
QZ0019860,0,961203,961212
QZ0019861,0,961130,961204
QZ0019862,0,961130,961204
QZ0019863,0,961130,961204
QZ0019864,0,961130,961204
QZ0019865,0,961130,961204
QZ0019866,0,961130,961204
QZ0019867,0,961130,961204
QZ0019868,0,961130,961204
QZ0019869,0,961130,961204
QZ0019870,0,961130,961204
QZ0019871,0,961129,961204
QZ0019872,0,961203,961212
QZ0019873,0,961130,961204
QZ0019874,0,961130,961204
QZ0019875,0,961130,961204
QZ0019876,0,961203,961212
QZ0019877,0,961129,961204
QZ0019878,0,961129,961204
QZ0019879,0,961129,961204
QZ0019880,0,961129,961204
QZ0019881,0,961129,961204
QZ0019882,0,961129,961204
QZ0019883,0,961129,961204
QZ0019884,0,961129,961204
QZ0019885,0,961130,961212
QZ0019886,0,961203,961212
QZ0019887,0,961203,961212
QZ0019888,0,961203,961212
QZ0019889,0,961129,961204
QZ0019890,0,961130,961212
QZ0019891,0,961129,961212
QZ0019892,0,961129,961204
QZ0019893,0,961203,961212
QZ0019894,0,961203,961212
QZ0019895,0,961203,961212
QZ0019896,0,961129,961204
QZ0019897,0,961130,961212
QZ0019898,0,970119,961210
QZ0019899,0,970119,961210
QZ0019900,0,961203,961212
QZ0019901,0,961203,961212
QZ0019902,0,961203,961212
QZ0019903,0,961129,961212
QZ0019904,0,970119,961210
QZ0019905,0,961130,961212
QZ0019906,0,961129,961204
QZ0019907,0,961130,961212
QZ0019908,0,961130,961212
QZ0019909,0,961203,961212
QZ0019910,0,961129,961204
QZ0019911,0,970119,961210
QZ0019912,0,970119,961210
QZ0019913,0,961203,961212
QZ0019914,0,961203,961212
QZ0019915,0,961129,961204
QZ0019916,0,961129,961204
QZ0019917,0,961204,961212
QZ0019918,0,961129,961212
QZ0019919,0,970119,961210
QZ0019920,0,961129,961204
QZ0019921,0,961129,961204
QZ0019922,0,961130,961204
QZ0019923,0,961201,961212
QZ0019924,0,961201,961212
QZ0019925,0,961129,961204
QZ0019926,0,961129,961204
QZ0019927,0,961203,961212
QZ0019928,0,961203,961212
QZ0019929,0,961203,961212
QZ0019930,0,961129,961204
QZ0019931,0,961130,961204
QZ0019932,0,961130,961204
QZ0019933,0,961129,961204
QZ0019934,0,961203,961212
QZ0019935,0,961203,961212
QZ0019936,0,970119,961210
QZ0019937,0,961203,961212
QZ0019938,0,961129,961212
QZ0019939,0,961203,961212
QZ0019940,0,961129,961204
QZ0019941,0,961203,961212
QZ0019942,0,961129,961204
QZ0019943,0,961130,961204
QZ0019944,0,961129,961204
QZ0019945,0,961203,961212
QZ0019946,0,961203,961212
QZ0019947,0,961203,961212
QZ0019948,0,961203,961212
QZ0019949,0,970119,961210
QZ0019950,0,970119,961210
QZ0019951,0,961130,961204
QZ0019952,0,961203,961212
QZ0019953,0,961203,961212
QZ0019954,0,961203,961212
QZ0019955,0,961203,961212
QZ0019956,0,961203,961212
QZ0019957,0,961130,961212
QZ0019958,0,961130,961212
QZ0019959,0,961130,961212
QZ0019960,0,961129,961204
QZ0019961,0,961129,961204
QZ0019962,0,961129,961204
QZ0019963,0,961203,961212
QZ0019964,0,961203,961212
QZ0019965,0,961130,961212
QZ0019966,0,961203,961212
QZ0019967,0,961129,961204
QZ0019968,0,970119,961210
QZ0019969,0,970119,961210
QZ0019970,0,970119,961210
QZ0019971,0,970119,961210
QZ0019972,0,970119,961210
QZ0019973,0,970119,961210
QZ0019974,0,970119,961210
QZ0019975,0,970119,961210
QZ0019976,0,970119,961210
QZ0019977,0,970119,961210
QZ0019978,0,970119,961210
QZ0019979,0,970119,961210
QZ0019980,0,970119,961210
QZ0019981,0,970119,961210
QZ0019982,0,961129,961204
QZ0019983,0,961129,961204
QZ0019984,0,961129,961204
QZ0019985,0,961129,961204
QZ0019986,0,961203,961212
QZ0019987,0,961203,961212
QZ0019988,0,961204,961212
QZ0019989,0,961129,961204
QZ0019990,0,961129,961204
QZ0019991,0,961130,961212
QZ0019992,0,961129,961204
QZ0019993,0,961129,961204
QZ0019994,0,961129,961204
QZ0019995,0,961203,961212
QZ0019996,0,961203,961212
QZ0019997,0,970119,961210
QZ0019998,0,970119,961210
QZ0019999,0,970119,961210
QZ0020000,0,961129,961204
QZ0020001,0,961130,961204
QZ0020002,0,961130,961204
QZ0020003,0,961129,961204
QZ0020004,0,961129,961204
QZ0020005,0,961130,961212
QZ0020006,0,961130,961212
QZ0020007,0,961130,961212
QZ0020008,0,961203,961212
QZ0020009,0,961130,961204
QZ0020010,0,961130,961204
QZ0020011,0,961129,961204
QZ0020012,0,961129,961204
QZ0020013,0,961203,961212
QZ0020014,0,961203,961212
QZ0020015,0,970119,961210
QZ0020016,0,961129,961204
QZ0020017,0,970119,961210
QZ0020018,0,961203,961212
QZ0020019,0,961129,961204
QZ0020020,0,961129,961204
QZ0020021,0,961129,961204
QZ0020022,0,961129,961204
QZ0020023,0,961203,961212
QZ0020024,0,961129,961204
QZ0020025,0,961129,961204
QZ0020026,0,961129,961204
QZ0020027,0,970119,961210
QZ0020028,0,961129,961204
QZ0020029,0,961129,961204
QZ0020030,0,961129,961204
QZ0020031,0,961203,961212
QZ0020032,0,961204,961212
QZ0020033,0,961203,961212
QZ0020034,0,961203,961212
QZ0020035,0,961203,961212
QZ0020036,0,961203,961212
QZ0020037,0,961203,961212
QZ0020038,0,961203,961212
QZ0020039,0,961129,961204
QZ0020040,0,961129,961204
QZ0020041,0,961203,961212
QZ0020042,0,961130,961204
QZ0020043,0,970119,961210
QZ0020044,0,961129,970110
QZ0020045,0,961203,961212
QZ0020046,0,961129,961204
QZ0020047,0,961203,961212
QZ0020048,0,961203,961212
QZ0020049,0,961203,961212
QZ0020050,0,961129,961204
QZ0020051,0,961129,961204
QZ0020052,0,961129,961204
QZ0020053,0,961129,961204
QZ0020054,0,961130,961204
QZ0020055,0,961203,961212
QZ0020056,0,961130,961212
QZ0020057,0,970119,961210
QZ0020058,0,961203,961212
QZ0020059,0,961203,961212
QZ0020060,0,961130,961204
QZ0020061,0,961203,961212
QZ0020062,0,961130,961212
QZ0020063,0,961130,961212
QZ0020064,0,961130,961212
QZ0020065,0,961130,961212
QZ0020066,0,961130,961212
QZ0020067,0,961129,961212
QZ0020068,0,961203,961212
QZ0020069,0,961130,961212
QZ0020070,0,961203,961212
QZ0020071,0,961129,961204
QZ0020072,0,970119,961210
QZ0020073,0,970119,961210
QZ0020074,0,961203,961212
QZ0020075,0,961129,961204
QZ0020076,0,961129,961204
QZ0020077,0,970119,961210
QZ0020078,0,961129,961204
QZ0020079,0,961129,961204
QZ0020080,0,970119,961210
QZ0020081,0,961129,961204
QZ0020082,0,961129,961204
QZ0020083,0,961129,961204
QZ0020084,0,961129,961204
QZ0020085,0,961129,961204
QZ0020086,0,961129,961204
QZ0020087,0,961129,961204
QZ0020088,0,961130,961204
QZ0020089,0,961129,961204
QZ0020090,0,961129,961204
QZ0020091,0,961129,961204
QZ0020092,0,961129,961204
QZ0020093,0,961203,961212
QZ0020094,0,961203,961212
QZ0020095,0,961129,961204
QZ0020096,0,961130,961212
QZ0020097,0,961203,961212
QZ0020098,0,961203,961212
QZ0020099,0,961129,961204
QZ0020100,0,961129,961204
QZ0020101,0,961129,961204
QZ0020102,0,961129,961204
QZ0020103,0,961129,961204
QZ0020104,0,961129,961204
QZ0020105,0,961129,961204
QZ0020106,0,961129,961204
QZ0020107,0,961203,961212
QZ0020108,0,961203,961212
QZ0020109,0,961203,961212
QZ0020110,0,961129,961204
QZ0020111,0,970119,961210
QZ0020112,0,970119,961210
QZ0020113,0,961130,961212
QZ0020114,0,961130,961212
QZ0020115,0,961129,961204
QZ0020116,0,961203,961212
QZ0020117,0,961129,961204
QZ0020118,0,961203,961212
